Make,Color,Odometer(Miles),Doors,Price
Toyota,Green,61529.0,4.0,"$4,453.00"
Toyota,Green,61335.0,4.0,"$7,633.00"
Nissan,,208962.0,4.0,"$5,020.00"
Honda,Red,89059.0,4.0,"$3,179.00"
BMW,Black,13533.0,5.0,"$20,477.00"
Toyota,White,148479.0,4.0,"$3,224.00"
Toyota,White,28892.0,4.0,"$9,281.00"
Toyota,Blue,61030.0,4.0,"$8,451.00"
Honda,White,52356.0,4.0,"$6,573.00"
Toyota,White,138630.0,4.0,"$3,391.00"
Nissan,White,225187.0,4.0,"$4,368.00"
Toyota,Black,8168.0,5.0,"$23,239.00"
Toyota,White,33758.0,4.0,"$9,814.00"
Toyota,Blue,54683.0,3.0,"$7,883.00"
Honda,Blue,55213.0,4.0,"$6,992.00"
Toyota,White,28177.0,4.0,"$9,599.00"
Toyota,White,31393.0,4.0,"$9,715.00"
Toyota,White,85469.0,4.0,"$5,090.00"
Toyota,White,65324.0,4.0,"$6,883.00"
Nissan,White,213021.0,4.0,"$2,996.00"
BMW,Black,15159.0,5.0,"$22,947.00"
Honda,White,60073.0,4.0,
,White,,4.0,"$5,554.00"
Toyota,White,148403.0,4.0,"$4,292.00"
Honda,Red,93391.0,4.0,"$3,523.00"
,White,,4.0,"$5,618.00"
Toyota,White,39446.0,,"$7,396.00"
Toyota,,63070.0,4.0,"$2,234.00"
BMW,Black,6644.0,5.0,"$20,438.00"
Toyota,White,37900.0,4.0,"$10,005.00"
Honda,Blue,55228.0,4.0,"$6,616.00"
Toyota,White,204899.0,4.0,"$6,648.00"
Toyota,White,54279.0,4.0,"$8,900.00"
Toyota,White,24649.0,4.0,"$7,089.00"
,White,60271.0,,"$7,330.00"
Honda,Blue,68554.0,4.0,"$5,899.00"
Toyota,,61856.0,4.0,"$7,099.00"
BMW,,13353.0,5.0,"$21,596.00"
Toyota,Blue,59461.0,4.0,"$8,065.00"
BMW,Black,7014.0,4.0,"$22,323.00"
Nissan,White,216037.0,4.0,"$2,704.00"
Honda,White,54008.0,4.0,"$7,968.00"
Honda,Blue,51598.0,4.0,"$5,165.00"
Honda,White,60267.0,4.0,"$6,443.00"
Honda,Blue,65090.0,4.0,"$8,661.00"
Nissan,White,211307.0,4.0,"$3,664.00"
Honda,White,87988.0,4.0,"$3,160.00"
Toyota,Blue,60152.0,3.0,"$5,877.00"
Toyota,White,153767.0,4.0,"$4,241.00"
Honda,Red,84267.0,4.0,"$8,941.00"
Nissan,White,204120.0,,"$2,067.00"
Honda,Red,86701.0,4.0,"$4,869.00"
Toyota,White,60725.0,4.0,"$9,115.00"
Nissan,White,208252.0,4.0,"$4,404.00"
Toyota,White,150708.0,4.0,"$7,295.00"
Toyota,White,34624.0,4.0,"$6,708.00"
Toyota,White,160088.0,4.0,"$4,064.00"
Honda,Blue,60566.0,4.0,"$7,653.00"
Honda,Blue,61934.0,4.0,"$6,639.00"
Toyota,White,156019.0,4.0,"$3,457.00"
Nissan,White,217476.0,4.0,"$4,411.00"
Toyota,White,152332.0,4.0,"$2,992.00"
,White,155937.0,4.0,"$3,292.00"
Toyota,Red,89617.0,4.0,"$5,959.00"
Honda,Blue,64856.0,4.0,"$5,807.00"
Toyota,Green,,4.0,"$4,912.00"
Toyota,White,63667.0,4.0,"$6,200.00"
Toyota,Green,58974.0,4.0,"$4,151.00"
BMW,Black,9385.0,5.0,"$22,034.00"
Toyota,Green,60900.0,4.0,"$4,566.00"
Toyota,White,67135.0,4.0,"$7,534.00"
Toyota,Green,56212.0,4.0,"$6,687.00"
BMW,White,7414.0,5.0,"$21,758.00"
Toyota,White,29815.0,4.0,"$9,668.00"
Toyota,White,74785.0,4.0,"$7,692.00"
Toyota,White,64235.0,4.0,"$8,421.00"
BMW,Black,853.0,5.0,"$6,091.00"
Toyota,White,26078.0,4.0,"$10,679.00"
Toyota,Green,55961.0,4.0,"$5,790.00"
Toyota,Green,57646.0,4.0,"$4,734.00"
Honda,White,57206.0,4.0,"$7,549.00"
Honda,White,61363.0,4.0,"$6,965.00"
Honda,,54627.0,4.0,"$7,975.00"
Nissan,White,,4.0,"$3,191.00"
Toyota,White,,,"$3,693.00"
Honda,Blue,60612.0,4.0,"$8,517.00"
Toyota,White,26562.0,4.0,"$9,355.00"
BMW,Black,14741.0,5.0,
Toyota,,48647.0,4.0,"$8,132.00"
Honda,Blue,62137.0,4.0,"$8,667.00"
Toyota,,32565.0,4.0,"$11,767.00"
BMW,White,16291.0,4.0,"$22,698.00"
Honda,White,60197.0,4.0,"$6,948.00"
Honda,Red,80186.0,,"$5,924.00"
Honda,White,63546.0,4.0,"$7,695.00"
Toyota,White,50416.0,4.0,"$10,208.00"
Honda,Blue,61547.0,4.0,"$4,701.00"
Honda,Red,88484.0,4.0,"$4,731.00"
,Blue,60040.0,4.0,"$6,046.00"
Toyota,White,30030.0,4.0,"$9,126.00"
,Green,,4.0,"$3,679.00"
Toyota,White,38363.0,4.0,"$10,659.00"
Toyota,White,53166.0,4.0,"$6,939.00"
BMW,Black,22681.0,5.0,"$19,798.00"
Honda,White,65377.0,4.0,"$6,491.00"
Honda,Red,82681.0,4.0,"$5,437.00"
Toyota,White,30073.0,4.0,"$9,826.00"
Toyota,White,147472.0,4.0,"$4,231.00"
Toyota,White,53852.0,4.0,"$8,176.00"
BMW,Black,23.0,5.0,"$21,857.00"
Nissan,White,,4.0,"$3,152.00"
Toyota,Blue,59648.0,3.0,"$6,045.00"
BMW,Black,,,"$21,379.00"
Toyota,Blue,59446.0,4.0,"$6,492.00"
Toyota,Green,54397.0,4.0,"$2,942.00"
Nissan,White,209465.0,,
BMW,Black,20877.0,5.0,"$7,618.00"
BMW,White,11210.0,5.0,"$22,562.00"
Toyota,White,208458.0,4.0,"$2,792.00"
Toyota,White,37104.0,4.0,"$10,089.00"
Toyota,Black,8376.0,5.0,"$24,350.00"
Honda,White,53377.0,4.0,"$6,313.00"
Toyota,White,,4.0,"$7,303.00"
Toyota,Black,20461.0,5.0,"$22,150.00"
Honda,White,,4.0,"$7,970.00"
Toyota,White,58529.0,4.0,"$8,739.00"
Honda,Red,96486.0,4.0,"$7,052.00"
Nissan,White,,4.0,"$1,486.00"
Toyota,White,64370.0,4.0,"$8,947.00"
BMW,Black,6232.0,5.0,"$22,503.00"
,Blue,58922.0,3.0,"$7,312.00"
Nissan,White,205383.0,4.0,"$2,847.00"
Toyota,,63185.0,4.0,"$7,990.00"
Toyota,White,26323.0,4.0,"$9,068.00"
Toyota,Blue,59733.0,4.0,"$6,256.00"
Toyota,White,55758.0,4.0,"$5,777.00"
Toyota,Blue,69983.0,3.0,"$7,678.00"
Honda,Blue,58459.0,4.0,"$6,765.00"
Toyota,White,54830.0,4.0,"$8,033.00"
Nissan,White,216207.0,4.0,"$7,584.00"
Toyota,Blue,67358.0,3.0,"$7,086.00"
BMW,Black,10255.0,5.0,"$22,450.00"
Honda,White,56431.0,4.0,"$7,607.00"
BMW,Black,21127.0,5.0,"$22,659.00"
Toyota,White,58941.0,4.0,"$7,119.00"
Toyota,White,150717.0,4.0,"$3,149.00"
Toyota,White,54628.0,4.0,"$7,066.00"
Toyota,Green,67070.0,4.0,"$3,912.00"
Toyota,White,,4.0,"$10,129.00"
Toyota,Green,,4.0,"$5,407.00"
Honda,White,64418.0,4.0,"$6,974.00"
Toyota,Green,60589.0,4.0,
BMW,Black,59253.0,5.0,"$21,915.00"
Toyota,White,57677.0,4.0,"$7,607.00"
Toyota,White,156245.0,4.0,"$2,986.00"
Toyota,Blue,64010.0,3.0,"$8,189.00"
Toyota,White,211663.0,4.0,"$5,930.00"
Toyota,Blue,,3.0,"$7,208.00"
Toyota,White,153345.0,4.0,"$5,432.00"
Nissan,White,212915.0,4.0,"$3,910.00"
Honda,White,57220.0,4.0,"$5,446.00"
BMW,Black,15609.0,5.0,"$21,420.00"
Toyota,Green,62269.0,4.0,"$5,583.00"
Toyota,White,151578.0,4.0,"$7,675.00"
Honda,Red,90449.0,4.0,"$4,451.00"
Toyota,,65116.0,4.0,"$7,432.00"
Honda,Blue,53530.0,4.0,"$8,228.00"
Toyota,Green,63443.0,4.0,"$5,737.00"
Toyota,White,63402.0,4.0,"$7,745.00"
BMW,Black,1753.0,5.0,"$23,596.00"
Toyota,,60361.0,4.0,"$7,858.00"
Toyota,Blue,58447.0,,"$6,308.00"
Honda,White,60277.0,4.0,"$7,426.00"
Toyota,White,28964.0,4.0,"$10,462.00"
Honda,White,61049.0,4.0,"$9,040.00"
Honda,White,57708.0,4.0,"$8,020.00"
Toyota,Blue,60346.0,3.0,"$5,494.00"
BMW,Black,,5.0,"$21,824.00"
Toyota,Blue,62791.0,3.0,"$6,080.00"
BMW,Black,12528.0,4.0,"$6,851.00"
Toyota,White,,4.0,"$2,840.00"
Toyota,Blue,58706.0,3.0,"$6,580.00"
Toyota,Green,63392.0,4.0,"$4,490.00"
Honda,Red,89089.0,4.0,"$6,199.00"
Toyota,Blue,60294.0,3.0,"$6,043.00"
Toyota,Blue,68753.0,3.0,"$6,687.00"
Toyota,Blue,64267.0,3.0,"$6,432.00"
Nissan,White,214581.0,4.0,"$4,228.00"
Honda,,88534.0,4.0,"$5,488.00"
,White,52942.0,4.0,"$7,152.00"
Toyota,White,37576.0,4.0,"$10,619.00"
Toyota,Red,99527.0,4.0,"$5,012.00"
Toyota,Blue,63078.0,3.0,"$6,806.00"
Toyota,Blue,56149.0,4.0,"$6,129.00"
Nissan,White,219029.0,4.0,"$3,333.00"
Toyota,Blue,54430.0,3.0,"$6,766.00"
Toyota,Green,60018.0,4.0,"$4,472.00"
Toyota,White,57928.0,4.0,"$8,490.00"
Toyota,White,68394.0,4.0,"$7,474.00"
Toyota,White,56860.0,4.0,"$9,644.00"
Toyota,White,166405.0,4.0,"$3,906.00"
BMW,Black,54582.0,5.0,"$22,334.00"
Toyota,White,57795.0,4.0,"$6,401.00"
Honda,Red,86651.0,4.0,"$5,285.00"
Toyota,White,40123.0,4.0,"$10,866.00"
Honda,White,58905.0,4.0,"$8,939.00"
Toyota,White,60383.0,4.0,"$6,891.00"
Toyota,White,65905.0,4.0,"$7,205.00"
BMW,Black,,5.0,"$22,379.00"
Honda,Blue,60520.0,4.0,"$5,885.00"
,White,50549.0,4.0,"$8,054.00"
Toyota,White,60135.0,4.0,"$4,716.00"
Nissan,White,215481.0,4.0,"$2,589.00"
Toyota,Blue,63209.0,4.0,"$7,814.00"
Nissan,White,216312.0,4.0,
Honda,White,57053.0,4.0,"$7,932.00"
Toyota,White,27592.0,4.0,"$8,005.00"
Honda,White,55511.0,4.0,"$8,698.00"
Toyota,White,57892.0,4.0,
Honda,Red,85554.0,,"$5,827.00"
Honda,Red,90984.0,4.0,"$4,386.00"
,White,213527.0,4.0,"$4,612.00"
Nissan,White,216301.0,,"$3,606.00"
Honda,Blue,58934.0,4.0,"$7,114.00"
Toyota,Blue,62183.0,4.0,"$4,940.00"
BMW,Black,8662.0,5.0,"$22,246.00"
Toyota,,57034.0,,"$6,571.00"
Toyota,White,36182.0,4.0,"$9,750.00"
Toyota,Blue,70897.0,3.0,"$7,126.00"
Nissan,White,211375.0,4.0,"$2,399.00"
,White,215432.0,4.0,"$3,241.00"
Nissan,White,208771.0,4.0,"$1,805.00"
Toyota,Blue,62941.0,3.0,"$8,378.00"
Toyota,White,62643.0,4.0,"$7,998.00"
Honda,Red,99140.0,4.0,"$5,022.00"
Nissan,White,212732.0,,"$6,971.00"
BMW,Black,14283.0,5.0,"$24,770.00"
Honda,Red,87490.0,4.0,"$6,320.00"
Nissan,White,64437.0,4.0,"$3,110.00"
Toyota,Blue,61241.0,3.0,"$6,411.00"
,Blue,54634.0,4.0,"$6,005.00"
Toyota,Green,63558.0,4.0,"$5,427.00"
Honda,Blue,49346.0,4.0,"$6,938.00"
Toyota,White,59553.0,4.0,"$6,694.00"
BMW,Black,,5.0,"$22,577.00"
Honda,White,63627.0,4.0,"$9,013.00"
Toyota,White,58195.0,3.0,"$5,166.00"
Toyota,White,55635.0,4.0,
Honda,,,4.0,"$7,793.00"
Honda,Red,86417.0,4.0,"$4,759.00"
BMW,White,10201.0,4.0,"$21,107.00"
Honda,Blue,62339.0,4.0,"$7,271.00"
Honda,Red,86235.0,4.0,"$4,515.00"
BMW,White,8588.0,5.0,"$21,100.00"
Honda,White,65118.0,4.0,"$7,515.00"
BMW,Black,4005.0,5.0,"$23,683.00"
Honda,White,51514.0,4.0,"$7,285.00"
Toyota,White,150454.0,4.0,"$2,657.00"
Toyota,Green,55523.0,4.0,"$4,432.00"
Nissan,White,207819.0,4.0,"$3,294.00"
BMW,Black,,5.0,"$22,567.00"
Honda,Blue,56404.0,4.0,"$6,620.00"
Honda,Red,83543.0,4.0,"$4,028.00"
Honda,Blue,54920.0,4.0,"$6,217.00"
Nissan,White,210629.0,4.0,"$2,322.00"
Toyota,White,61507.0,4.0,"$7,363.00"
Toyota,White,56004.0,4.0,"$7,842.00"
Toyota,Blue,56455.0,3.0,"$7,809.00"
Honda,,98485.0,4.0,"$6,088.00"
Toyota,White,40179.0,4.0,"$10,401.00"
Honda,Blue,62903.0,4.0,"$5,176.00"
Honda,White,58345.0,4.0,"$7,355.00"
Toyota,White,30918.0,4.0,"$10,814.00"
Toyota,White,34811.0,4.0,"$9,598.00"
Honda,Red,,4.0,"$6,699.00"
Honda,Blue,,4.0,"$7,438.00"
Toyota,White,59351.0,4.0,"$6,248.00"
Nissan,White,210909.0,4.0,"$2,799.00"
Toyota,Blue,65779.0,3.0,"$4,703.00"
Toyota,White,59581.0,4.0,"$5,903.00"
Toyota,White,57387.0,,"$9,700.00"
Nissan,White,212118.0,4.0,"$4,145.00"
Toyota,Green,69128.0,4.0,"$3,055.00"
Honda,Red,94945.0,4.0,"$5,146.00"
,Black,17939.0,5.0,"$23,056.00"
Toyota,White,72730.0,4.0,"$7,892.00"
BMW,Black,12441.0,5.0,"$21,148.00"
BMW,Black,13034.0,4.0,"$22,266.00"
Toyota,Blue,63084.0,3.0,"$6,014.00"
Toyota,Green,61621.0,4.0,"$5,562.00"
Toyota,White,51653.0,4.0,"$6,841.00"
BMW,Black,9266.0,5.0,"$23,841.00"
BMW,Black,8352.0,5.0,"$21,720.00"
Honda,Red,85538.0,4.0,"$3,951.00"
Toyota,White,34981.0,4.0,"$10,231.00"
Toyota,Green,72913.0,4.0,"$4,416.00"
Toyota,Red,91535.0,4.0,"$6,154.00"
Toyota,White,33874.0,4.0,"$10,694.00"
Toyota,Blue,65006.0,3.0,"$7,635.00"
Toyota,White,34796.0,4.0,"$3,689.00"
Toyota,White,33968.0,4.0,"$9,317.00"
Honda,,58152.0,4.0,"$7,056.00"
Toyota,White,64153.0,4.0,"$6,885.00"
Toyota,,62179.0,4.0,"$9,453.00"
Nissan,White,,4.0,"$4,958.00"
Toyota,Blue,64912.0,,"$7,735.00"
Nissan,White,213839.0,4.0,"$3,479.00"
Honda,Blue,63775.0,4.0,"$8,435.00"
Toyota,White,35335.0,4.0,"$9,308.00"
Toyota,White,31436.0,4.0,"$9,851.00"
Toyota,Blue,55144.0,3.0,
Toyota,White,70805.0,4.0,"$6,254.00"
Honda,Blue,60793.0,4.0,"$7,667.00"
Honda,Red,78641.0,4.0,"$3,948.00"
Honda,Blue,62791.0,4.0,"$6,765.00"
Toyota,White,150294.0,4.0,"$3,601.00"
Toyota,White,55660.0,4.0,"$9,097.00"
Toyota,White,61078.0,4.0,"$7,126.00"
Honda,White,60301.0,4.0,"$7,838.00"
Toyota,Green,64411.0,4.0,"$6,886.00"
Nissan,White,212455.0,4.0,"$2,402.00"
Toyota,White,60323.0,4.0,"$3,258.00"
Toyota,White,154034.0,4.0,"$4,002.00"
Honda,Blue,,4.0,"$7,390.00"
Toyota,Blue,60817.0,3.0,"$6,858.00"
Toyota,Blue,66964.0,3.0,"$7,969.00"
Toyota,White,152990.0,4.0,"$2,674.00"
Nissan,White,205299.0,,"$3,282.00"
Nissan,White,213477.0,4.0,"$3,752.00"
Honda,White,64765.0,4.0,"$9,338.00"
Toyota,White,35156.0,4.0,"$8,093.00"
Honda,Blue,56906.0,4.0,"$8,026.00"
Toyota,Blue,63396.0,4.0,"$7,322.00"
Toyota,White,38040.0,4.0,"$9,846.00"
Toyota,White,28992.0,4.0,"$10,236.00"
Toyota,,30422.0,4.0,"$10,502.00"
Honda,White,62823.0,4.0,"$7,177.00"
Toyota,Blue,,3.0,"$6,580.00"
Toyota,Blue,63040.0,3.0,"$6,959.00"
Honda,Blue,65943.0,4.0,"$7,863.00"
,White,33358.0,4.0,"$8,072.00"
Toyota,White,49623.0,4.0,
Honda,Red,98217.0,4.0,"$4,872.00"
Toyota,White,150083.0,4.0,"$5,418.00"
Toyota,White,43580.0,4.0,"$6,925.00"
Toyota,White,150102.0,4.0,"$3,446.00"
,White,30622.0,4.0,"$8,612.00"
Nissan,White,216339.0,4.0,"$3,178.00"
Nissan,White,209520.0,4.0,"$3,942.00"
Nissan,White,62500.0,4.0,"$3,480.00"
Toyota,Green,60206.0,4.0,
Honda,Blue,57232.0,4.0,"$8,121.00"
Toyota,White,28872.0,4.0,"$10,320.00"
Toyota,Green,,4.0,"$5,131.00"
Toyota,White,60884.0,4.0,"$6,740.00"
Nissan,White,220868.0,4.0,"$6,456.00"
Toyota,White,,4.0,"$5,758.00"
Honda,Blue,57745.0,4.0,"$8,322.00"
Toyota,White,149854.0,4.0,"$2,445.00"
Toyota,White,29394.0,4.0,"$9,417.00"
Toyota,White,70615.0,4.0,"$3,296.00"
Toyota,White,56243.0,4.0,"$6,907.00"
BMW,Black,12279.0,5.0,"$7,055.00"
Toyota,Blue,56530.0,3.0,"$8,017.00"
Honda,White,57852.0,4.0,"$8,368.00"
Toyota,,52398.0,,"$4,283.00"
Toyota,White,34864.0,4.0,"$8,751.00"
Nissan,White,213995.0,4.0,"$3,085.00"
Honda,White,58050.0,4.0,"$6,647.00"
Toyota,Green,63086.0,4.0,"$5,605.00"
Nissan,White,54656.0,4.0,"$3,476.00"
Nissan,White,65954.0,4.0,"$3,713.00"
Toyota,White,55489.0,4.0,"$6,653.00"
Toyota,Blue,64809.0,3.0,"$6,853.00"
Toyota,White,143465.0,4.0,"$4,448.00"
Honda,,54041.0,4.0,"$8,186.00"
Honda,Red,95485.0,4.0,"$1,970.00"
Honda,White,89351.0,4.0,"$7,615.00"
BMW,Black,16658.0,5.0,"$21,813.00"
Honda,Blue,57734.0,4.0,"$8,474.00"
Toyota,White,65218.0,4.0,
Nissan,White,,4.0,"$1,993.00"
Honda,White,62230.0,4.0,"$7,108.00"
BMW,Black,6863.0,5.0,"$21,562.00"
Honda,Red,90620.0,4.0,"$4,147.00"
Toyota,White,55656.0,4.0,"$4,333.00"
,,56032.0,4.0,"$7,870.00"
Toyota,White,59409.0,4.0,"$7,473.00"
Toyota,,61879.0,4.0,"$5,550.00"
Toyota,White,,4.0,"$3,383.00"
Toyota,White,51694.0,4.0,"$4,392.00"
Nissan,White,222839.0,4.0,"$4,536.00"
Toyota,White,59733.0,4.0,"$7,072.00"
Toyota,White,153676.0,4.0,"$2,981.00"
,Blue,63850.0,4.0,"$9,018.00"
Toyota,White,146137.0,4.0,"$7,523.00"
Honda,Red,60514.0,4.0,"$6,319.00"
Toyota,White,156386.0,4.0,"$6,386.00"
Toyota,White,65929.0,4.0,"$10,421.00"
Toyota,Green,60660.0,4.0,"$4,085.00"
Toyota,Blue,59877.0,3.0,"$6,023.00"
Honda,White,57871.0,,"$7,571.00"
Honda,,91805.0,4.0,"$6,118.00"
Toyota,White,156014.0,4.0,"$3,266.00"
Honda,Blue,59334.0,4.0,"$6,128.00"
Honda,Red,86917.0,4.0,"$5,000.00"
Toyota,Green,60993.0,4.0,"$4,267.00"
Toyota,Green,64039.0,4.0,"$5,010.00"
Toyota,White,32616.0,4.0,"$6,876.00"
BMW,Black,6610.0,,"$23,688.00"
Toyota,,60292.0,3.0,"$6,621.00"
Toyota,Blue,62018.0,3.0,"$6,411.00"
Honda,Blue,55337.0,4.0,"$7,688.00"
Honda,Red,84986.0,4.0,"$4,875.00"
Toyota,White,58316.0,4.0,"$5,850.00"
BMW,Black,13389.0,5.0,"$22,860.00"
Toyota,Green,,4.0,"$4,639.00"
Toyota,White,61948.0,3.0,"$7,811.00"
Toyota,White,60689.0,4.0,"$9,423.00"
Nissan,White,212825.0,4.0,"$4,031.00"
Toyota,White,28661.0,4.0,
Toyota,,60945.0,4.0,"$5,632.00"
Nissan,White,210044.0,4.0,"$3,226.00"
Honda,White,57068.0,4.0,"$6,227.00"
Honda,Blue,54643.0,4.0,"$6,899.00"
Honda,Red,76370.0,4.0,"$6,274.00"
Toyota,Blue,54060.0,3.0,"$7,852.00"
Toyota,,157087.0,4.0,"$4,021.00"
Honda,Blue,62941.0,4.0,"$5,960.00"
Toyota,White,68294.0,4.0,"$8,105.00"
Toyota,White,155916.0,4.0,"$2,515.00"
Toyota,Blue,58298.0,4.0,"$7,178.00"
BMW,Black,7180.0,5.0,"$22,929.00"
Toyota,White,33955.0,4.0,"$10,195.00"
Toyota,White,157766.0,4.0,"$3,985.00"
Toyota,,63194.0,4.0,"$4,359.00"
,White,26929.0,4.0,"$10,912.00"
Honda,Red,89437.0,4.0,"$3,992.00"
Toyota,White,157274.0,4.0,"$3,143.00"
Toyota,Blue,59360.0,4.0,"$7,635.00"
,White,202935.0,4.0,"$6,514.00"
Toyota,Blue,59077.0,3.0,"$6,459.00"
Honda,White,51061.0,4.0,"$6,180.00"
Honda,Red,79923.0,4.0,"$3,790.00"
Honda,Red,80973.0,4.0,"$5,092.00"
Toyota,Blue,66260.0,3.0,"$8,056.00"
Toyota,White,54607.0,4.0,"$6,427.00"
Honda,Blue,62629.0,4.0,"$9,000.00"
Toyota,White,33549.0,4.0,"$9,881.00"
Toyota,White,150068.0,4.0,"$5,657.00"
Honda,Red,93717.0,4.0,"$5,002.00"
Honda,White,63078.0,4.0,"$7,061.00"
Toyota,White,59020.0,4.0,"$7,955.00"
Honda,Blue,62017.0,4.0,"$8,183.00"
Toyota,White,154673.0,4.0,"$4,609.00"
Toyota,White,147919.0,4.0,"$2,502.00"
Toyota,White,30457.0,4.0,"$9,612.00"
Toyota,White,154269.0,4.0,"$6,492.00"
Toyota,White,62655.0,4.0,"$8,439.00"
Toyota,Blue,62115.0,3.0,"$7,048.00"
BMW,Black,16174.0,5.0,"$7,570.00"
Honda,Blue,63705.0,4.0,"$6,739.00"
Toyota,White,64179.0,4.0,"$4,477.00"
Toyota,Blue,54930.0,3.0,"$5,813.00"
Honda,White,,4.0,"$6,871.00"
Toyota,White,63076.0,4.0,"$6,270.00"
Honda,White,64091.0,4.0,"$7,282.00"
BMW,Black,7034.0,5.0,"$21,653.00"
Toyota,White,150845.0,4.0,"$3,141.00"
Toyota,White,54145.0,4.0,"$7,992.00"
Toyota,,69683.0,4.0,"$4,744.00"
Toyota,Blue,60707.0,3.0,"$8,413.00"
Nissan,White,205641.0,4.0,"$2,640.00"
Honda,Blue,57609.0,4.0,"$8,197.00"
Toyota,,50575.0,4.0,"$5,511.00"
Honda,Red,90044.0,4.0,"$3,877.00"
Toyota,White,141180.0,4.0,"$2,208.00"
Toyota,Blue,,3.0,"$7,650.00"
Honda,White,59402.0,4.0,"$5,589.00"
Toyota,Red,,4.0,
Nissan,White,218682.0,4.0,
Toyota,Green,67609.0,4.0,"$2,960.00"
Toyota,White,52072.0,4.0,"$11,067.00"
Honda,Red,90206.0,,"$5,613.00"
Toyota,White,58809.0,4.0,
Toyota,White,29160.0,4.0,"$9,953.00"
BMW,Black,16568.0,5.0,"$21,451.00"
Toyota,Blue,59824.0,3.0,"$8,337.00"
Honda,Red,89121.0,4.0,"$4,300.00"
Toyota,Green,61098.0,4.0,"$3,415.00"
Toyota,White,28527.0,4.0,
BMW,Black,6963.0,4.0,
Honda,Blue,54770.0,4.0,"$8,155.00"
Honda,White,65308.0,4.0,
Toyota,White,217489.0,4.0,"$2,273.00"
Toyota,White,,4.0,"$9,837.00"
Toyota,White,57677.0,4.0,"$3,582.00"
Toyota,Blue,60980.0,4.0,"$5,958.00"
Toyota,White,152758.0,4.0,"$3,560.00"
Toyota,Green,62473.0,4.0,"$3,632.00"
Toyota,Green,51520.0,4.0,"$4,006.00"
Toyota,Green,56895.0,4.0,"$5,348.00"
Nissan,White,213366.0,4.0,"$4,600.00"
Honda,Red,90884.0,4.0,"$2,812.00"
BMW,Black,18763.0,5.0,"$23,571.00"
,White,149874.0,4.0,"$3,828.00"
Toyota,White,37393.0,4.0,"$7,993.00"
,Blue,64567.0,4.0,"$6,438.00"
Honda,White,61907.0,4.0,"$8,033.00"
Toyota,White,155694.0,4.0,"$4,060.00"
Nissan,White,219631.0,,"$3,685.00"
,Black,8353.0,5.0,"$21,962.00"
Toyota,White,40566.0,4.0,"$10,208.00"
Toyota,Blue,64430.0,3.0,"$6,971.00"
Honda,Blue,66817.0,4.0,"$7,026.00"
Toyota,White,26368.0,4.0,"$9,027.00"
Toyota,White,32130.0,4.0,"$10,200.00"
Toyota,White,93021.0,4.0,"$5,119.00"
Toyota,White,68487.0,4.0,"$7,447.00"
Nissan,White,214301.0,4.0,"$3,075.00"
BMW,Black,8114.0,5.0,"$20,907.00"
Honda,White,,4.0,"$8,456.00"
Toyota,White,,,"$6,353.00"
Toyota,White,152343.0,4.0,"$3,399.00"
Honda,Red,84080.0,4.0,"$3,090.00"
Honda,White,66812.0,4.0,"$8,822.00"
Toyota,White,28119.0,4.0,"$9,941.00"
Toyota,Green,55282.0,4.0,"$5,108.00"
BMW,Black,13612.0,5.0,"$22,585.00"
Toyota,,34018.0,4.0,"$9,827.00"
Honda,Blue,59784.0,4.0,"$8,700.00"
Toyota,White,220443.0,4.0,"$8,125.00"
,White,53763.0,4.0,"$8,097.00"
Toyota,White,32426.0,4.0,"$6,732.00"
Honda,White,68732.0,4.0,"$7,667.00"
,Blue,,4.0,"$7,289.00"
Toyota,White,60543.0,4.0,"$7,628.00"
BMW,Black,11016.0,5.0,"$20,131.00"
Toyota,,60750.0,4.0,"$8,830.00"
BMW,Black,17847.0,4.0,"$22,944.00"
Nissan,White,212190.0,4.0,"$3,590.00"
Honda,White,55269.0,4.0,"$8,154.00"
,Blue,68269.0,4.0,"$7,312.00"
Honda,White,55280.0,4.0,"$8,945.00"
Honda,Blue,66930.0,4.0,"$7,570.00"
Nissan,White,216200.0,4.0,"$3,481.00"
,,84546.0,4.0,"$4,988.00"
Toyota,Blue,58296.0,3.0,"$7,429.00"
Toyota,White,151396.0,4.0,"$3,243.00"
Honda,Red,86923.0,4.0,"$7,754.00"
Nissan,White,212790.0,4.0,"$2,568.00"
Honda,Red,88913.0,4.0,"$5,424.00"
Toyota,White,49757.0,4.0,"$8,865.00"
Nissan,White,216038.0,4.0,"$2,800.00"
Toyota,White,132592.0,4.0,"$9,060.00"
Toyota,White,30800.0,,"$7,285.00"
Toyota,White,149271.0,4.0,"$4,510.00"
Honda,Blue,60800.0,4.0,"$6,853.00"
Honda,Blue,48552.0,,"$6,351.00"
Toyota,White,157251.0,4.0,"$5,741.00"
Nissan,,219611.0,4.0,"$3,277.00"
Toyota,White,146573.0,4.0,"$2,807.00"
Toyota,White,150427.0,4.0,"$3,531.00"
Toyota,Red,86637.0,4.0,"$3,136.00"
Honda,Blue,58419.0,4.0,"$7,527.00"
Toyota,Green,48434.0,4.0,"$3,776.00"
Toyota,White,64059.0,4.0,"$7,065.00"
Toyota,Green,48614.0,4.0,"$2,968.00"
BMW,Black,11232.0,5.0,"$21,815.00"
Toyota,Green,55924.0,4.0,"$6,254.00"
Toyota,White,62575.0,4.0,"$5,308.00"
Toyota,Green,57342.0,4.0,"$4,663.00"
