Make,Colour,Odometer,Doors,Price
Honda,White,68732.0,4.0,7667.0
,Blue,,4.0,7289.0
Toyota,White,60543.0,4.0,7628.0
BMW,Black,11016.0,5.0,20131.0
Toyota,,60750.0,4.0,8830.0
BMW,Black,17847.0,4.0,22944.0
Nissan,White,212190.0,4.0,3590.0
Honda,White,55269.0,4.0,8154.0
,Blue,68269.0,4.0,7312.0
Honda,White,55280.0,4.0,8945.0
Honda,Blue,66930.0,4.0,7570.0
Nissan,White,216200.0,4.0,3481.0
,,84546.0,4.0,4988.0
Toyota,Blue,58296.0,3.0,7429.0
Toyota,White,151396.0,4.0,3243.0
Honda,Red,86923.0,4.0,7754.0
Nissan,White,212790.0,4.0,2568.0
Honda,Red,88913.0,4.0,5424.0
Toyota,White,49757.0,4.0,8865.0
Nissan,White,216038.0,4.0,2800.0
Toyota,White,132592.0,4.0,9060.0
Toyota,White,30800.0,,7285.0
Toyota,White,149271.0,4.0,4510.0
Honda,Blue,60800.0,4.0,6853.0
Honda,Blue,48552.0,,6351.0
Toyota,White,157251.0,4.0,5741.0
Nissan,,219611.0,4.0,3277.0
Toyota,White,146573.0,4.0,2807.0
Toyota,White,150427.0,4.0,3531.0
Toyota,Red,86637.0,4.0,3136.0
Honda,Blue,58419.0,4.0,7527.0
Toyota,Green,48434.0,4.0,3776.0
Toyota,White,64059.0,4.0,7065.0
Toyota,Green,48614.0,4.0,2968.0
BMW,Black,11232.0,5.0,21815.0
Toyota,Green,55924.0,4.0,6254.0
Toyota,White,62575.0,4.0,5308.0
Toyota,Green,57342.0,4.0,4663.0
BMW,White,3786.0,5.0,23035.0
Toyota,White,26985.0,4.0,11009.0
Toyota,White,44995.0,4.0,7457.0
Toyota,White,68611.0,4.0,
BMW,Black,21105.0,5.0,7643.0
Toyota,White,39793.0,4.0,9272.0
Toyota,Green,56685.0,4.0,7140.0
Toyota,Green,,4.0,5360.0
Honda,White,58182.0,4.0,7744.0
Honda,White,60187.0,4.0,7952.0
Honda,White,48604.0,4.0,5751.0
Nissan,White,218434.0,4.0,3651.0
Toyota,White,155229.0,4.0,3677.0
Honda,Blue,55407.0,4.0,
Toyota,White,37729.0,4.0,11297.0
BMW,Black,14279.0,5.0,23582.0
Toyota,White,58005.0,4.0,5432.0
Honda,Blue,57078.0,4.0,7275.0
Toyota,White,24579.0,4.0,10544.0
BMW,White,12970.0,4.0,21573.0
Honda,,64498.0,4.0,7879.0
,Red,88519.0,4.0,5844.0
Honda,White,67452.0,4.0,8787.0
Toyota,White,58518.0,4.0,10241.0
Honda,Blue,61871.0,4.0,5647.0
Honda,Red,89403.0,4.0,5690.0
Toyota,Blue,,4.0,5427.0
Toyota,White,24095.0,4.0,10566.0
Toyota,Green,59196.0,4.0,4253.0
Toyota,White,29838.0,4.0,10239.0
Toyota,White,55703.0,4.0,7269.0
BMW,,9952.0,5.0,
Honda,White,,4.0,7920.0
Honda,Red,80729.0,4.0,5481.0
Toyota,White,27866.0,4.0,11433.0
Toyota,White,142136.0,4.0,4614.0
Toyota,White,59910.0,4.0,9546.0
BMW,Black,10358.0,5.0,22686.0
Nissan,White,208951.0,4.0,1479.0
,Blue,59210.0,3.0,8267.0
BMW,Black,21609.0,5.0,22561.0
Toyota,Blue,59722.0,4.0,6487.0
Toyota,Green,59190.0,4.0,5707.0
Nissan,White,202020.0,4.0,3958.0
BMW,Black,23417.0,5.0,7746.0
BMW,White,11434.0,5.0,24022.0
Toyota,White,217673.0,4.0,3470.0
Toyota,White,28047.0,4.0,9658.0
Toyota,Black,12371.0,5.0,22577.0
Honda,White,62180.0,4.0,6807.0
Toyota,White,48381.0,4.0,5571.0
Toyota,Black,13400.0,5.0,22107.0
Honda,White,69571.0,4.0,7134.0
Toyota,White,54870.0,4.0,8844.0
,Red,89119.0,4.0,7378.0
Nissan,White,221590.0,4.0,3383.0
Toyota,White,56693.0,4.0,8998.0
BMW,,10895.0,5.0,23573.0
Toyota,Blue,54494.0,3.0,7452.0
Nissan,White,216840.0,4.0,3592.0
Toyota,Blue,52001.0,4.0,8156.0
Toyota,White,33650.0,4.0,
Toyota,Blue,59994.0,4.0,8404.0
Toyota,White,62530.0,4.0,5478.0
Toyota,Blue,55758.0,3.0,6117.0
Honda,Blue,,4.0,5757.0
Toyota,White,60385.0,4.0,7375.0
Nissan,White,212669.0,4.0,6143.0
Toyota,Blue,66242.0,3.0,8974.0
BMW,Black,11330.0,5.0,22423.0
Honda,White,64312.0,4.0,8136.0
BMW,Black,9587.0,5.0,21702.0
Toyota,White,53911.0,4.0,7208.0
Toyota,White,152891.0,4.0,5419.0
Toyota,White,55155.0,4.0,3522.0
Toyota,Green,58714.0,4.0,3868.0
Toyota,,33316.0,4.0,8977.0
Toyota,Green,60902.0,4.0,5875.0
Honda,White,62315.0,4.0,6748.0
Toyota,Green,62599.0,4.0,7038.0
BMW,Black,56441.0,5.0,21946.0
Toyota,White,57321.0,,
Toyota,,149832.0,4.0,2894.0
Toyota,Blue,56251.0,3.0,6833.0
Toyota,White,214264.0,4.0,6515.0
Toyota,Blue,56121.0,3.0,8405.0
Toyota,White,156139.0,4.0,2065.0
Nissan,White,212914.0,4.0,2686.0
Honda,White,56836.0,4.0,8639.0
BMW,Black,11640.0,5.0,
Toyota,Green,68101.0,4.0,6792.0
Toyota,White,149183.0,4.0,7448.0
Honda,Red,92632.0,4.0,5881.0
Toyota,Blue,55857.0,4.0,7950.0
Honda,Blue,61644.0,4.0,6994.0
Toyota,Green,58906.0,4.0,4320.0
Toyota,White,56923.0,4.0,6679.0
BMW,Black,9374.0,5.0,21372.0
Toyota,White,60265.0,4.0,7989.0
Toyota,Blue,51112.0,3.0,6507.0
Honda,White,62033.0,4.0,7063.0
Toyota,White,31241.0,4.0,9386.0
Honda,White,54723.0,4.0,8101.0
Honda,White,66843.0,4.0,8797.0
Toyota,Blue,64002.0,3.0,8241.0
BMW,Black,9124.0,5.0,21533.0
Toyota,Blue,57592.0,3.0,7647.0
BMW,Black,13703.0,4.0,7139.0
Toyota,White,60548.0,4.0,2680.0
Toyota,Blue,61028.0,3.0,6454.0
Toyota,Green,67745.0,4.0,5373.0
Honda,Red,78048.0,4.0,5254.0
Toyota,Blue,60390.0,3.0,6385.0
Toyota,Blue,59632.0,3.0,6804.0
Toyota,Blue,54034.0,3.0,5782.0
Nissan,White,205962.0,4.0,3883.0
Honda,Red,92727.0,4.0,7344.0
Toyota,White,59011.0,4.0,5404.0
Toyota,White,22525.0,4.0,9171.0
Toyota,Red,92121.0,4.0,4629.0
Toyota,Blue,59434.0,3.0,7211.0
Toyota,Blue,61041.0,4.0,8593.0
Nissan,White,,4.0,3660.0
Toyota,Blue,55595.0,3.0,7112.0
Toyota,Green,60011.0,4.0,7543.0
Toyota,White,57654.0,4.0,7962.0
Toyota,White,66073.0,4.0,6821.0
Toyota,White,63712.0,4.0,9677.0
Toyota,White,151924.0,4.0,4045.0
BMW,Black,51174.0,5.0,21002.0
Toyota,White,67898.0,4.0,7540.0
Honda,Red,96536.0,4.0,6258.0
Toyota,White,32049.0,4.0,10615.0
Honda,White,59297.0,4.0,6417.0
Toyota,White,56077.0,4.0,7109.0
Toyota,White,60928.0,4.0,7020.0
BMW,Black,,5.0,22588.0
Honda,Blue,61620.0,4.0,7013.0
Honda,White,59586.0,4.0,6867.0
Toyota,White,,4.0,2344.0
Nissan,White,212158.0,4.0,2677.0
Toyota,Blue,59435.0,4.0,7647.0
Nissan,,206665.0,4.0,4448.0
Honda,White,57825.0,4.0,7986.0
Toyota,White,28630.0,4.0,5553.0
Honda,White,55197.0,4.0,7050.0
Toyota,White,53317.0,4.0,7939.0
Honda,Red,78916.0,4.0,
Honda,Red,92171.0,,4649.0
Nissan,White,210247.0,4.0,6050.0
Nissan,White,213472.0,4.0,5101.0
Honda,Blue,78700.0,4.0,6897.0
Toyota,Blue,58481.0,4.0,7474.0
BMW,Black,6997.0,5.0,22703.0
Toyota,White,60077.0,4.0,6216.0
Toyota,White,,4.0,10188.0
Toyota,Blue,57230.0,3.0,5220.0
Nissan,White,220347.0,4.0,2844.0
Nissan,White,223507.0,4.0,4096.0
Nissan,White,204193.0,4.0,1804.0
Toyota,Blue,55456.0,3.0,8727.0
Toyota,White,56468.0,4.0,
Honda,Red,90269.0,4.0,5579.0
Nissan,White,216366.0,4.0,7856.0
BMW,Black,1662.0,5.0,23319.0
Honda,Red,86088.0,4.0,3830.0
Nissan,White,61732.0,4.0,3372.0
Toyota,Blue,56449.0,3.0,8070.0
Honda,Blue,57775.0,4.0,6471.0
Toyota,,,4.0,5371.0
Honda,Blue,,4.0,6309.0
Toyota,White,59628.0,4.0,8416.0
BMW,Black,4659.0,5.0,22546.0
Honda,White,54368.0,4.0,6710.0
Toyota,White,66355.0,3.0,7566.0
Toyota,,57193.0,4.0,5787.0
Honda,White,63304.0,4.0,7281.0
,Red,91250.0,4.0,4432.0
BMW,White,,4.0,22415.0
Honda,Blue,63529.0,4.0,4970.0
Honda,Red,95532.0,4.0,4202.0
BMW,White,16473.0,5.0,22041.0
Honda,White,63416.0,4.0,7200.0
BMW,,8738.0,5.0,21811.0
Honda,White,63069.0,4.0,7591.0
Toyota,White,151115.0,4.0,2395.0
Toyota,Green,65703.0,4.0,5398.0
Nissan,White,204611.0,4.0,5178.0
,Black,15023.0,5.0,20860.0
Honda,Blue,53524.0,4.0,6088.0
Honda,Red,87958.0,4.0,4955.0
Honda,Blue,60614.0,4.0,8038.0
Nissan,White,206136.0,4.0,3918.0
Toyota,White,67081.0,4.0,
Toyota,White,63542.0,4.0,6395.0
Toyota,Blue,54926.0,3.0,9865.0
Honda,Red,76528.0,4.0,4485.0
Toyota,White,30230.0,4.0,9345.0
Honda,Blue,58959.0,4.0,5391.0
Honda,White,61948.0,4.0,4343.0
Toyota,White,36105.0,4.0,8517.0
Toyota,White,32653.0,4.0,8094.0
Honda,Red,93762.0,4.0,4977.0
Honda,Blue,,4.0,7548.0
Toyota,White,58300.0,4.0,8862.0
,White,216005.0,4.0,2318.0
Toyota,Blue,57151.0,3.0,7508.0
Toyota,White,65759.0,4.0,6506.0
Toyota,White,63335.0,4.0,5624.0
Nissan,White,206991.0,4.0,2186.0
Toyota,Green,60306.0,4.0,4536.0
Honda,Red,92412.0,4.0,4759.0
BMW,Black,13677.0,5.0,
Toyota,,63275.0,4.0,6254.0
,Black,3767.0,5.0,22868.0
BMW,Black,13014.0,4.0,23233.0
Toyota,Blue,66514.0,3.0,5905.0
Toyota,Green,59439.0,4.0,3695.0
Toyota,White,63758.0,4.0,9006.0
,Black,5339.0,5.0,
BMW,Black,10576.0,5.0,22923.0
Honda,Red,84815.0,4.0,3156.0
,White,,4.0,9473.0
Toyota,Green,60294.0,4.0,5675.0
Toyota,Red,79295.0,4.0,4652.0
Toyota,White,31292.0,4.0,8838.0
Toyota,Blue,57770.0,3.0,9125.0
Toyota,White,29501.0,4.0,6605.0
Toyota,White,38846.0,4.0,9301.0
Honda,White,59729.0,4.0,6991.0
Toyota,White,54267.0,4.0,
Toyota,,61152.0,4.0,9641.0
Nissan,White,211040.0,4.0,2311.0
Toyota,Blue,65712.0,3.0,4928.0
Nissan,White,210536.0,4.0,3086.0
Honda,Blue,65540.0,4.0,6378.0
Toyota,White,35233.0,4.0,8988.0
Toyota,White,41876.0,4.0,9570.0
Toyota,Blue,61881.0,3.0,6135.0
Toyota,White,61555.0,4.0,6947.0
,Blue,70488.0,4.0,7701.0
Honda,Red,92115.0,4.0,5158.0
Honda,Blue,,4.0,6324.0
Toyota,White,150220.0,4.0,5255.0
Toyota,,64182.0,4.0,7886.0
Toyota,White,68585.0,4.0,5315.0
,White,61201.0,4.0,7029.0
Toyota,Green,63900.0,4.0,7884.0
Nissan,White,205577.0,4.0,5306.0
Toyota,White,58354.0,4.0,5778.0
Toyota,White,153009.0,4.0,3409.0
Honda,Blue,55260.0,4.0,7728.0
Toyota,Blue,58234.0,3.0,8179.0
Toyota,Blue,64348.0,3.0,6835.0
Toyota,White,143378.0,4.0,2787.0
Nissan,White,210946.0,,2843.0
Nissan,White,208693.0,4.0,3289.0
Honda,White,69579.0,4.0,8705.0
Toyota,White,28814.0,4.0,8317.0
Honda,Blue,51693.0,4.0,9121.0
Toyota,Blue,69374.0,4.0,7566.0
,White,38981.0,4.0,9754.0
Toyota,White,41493.0,4.0,9398.0
Toyota,White,31289.0,4.0,8636.0
Honda,White,62350.0,4.0,8529.0
Toyota,Blue,59298.0,3.0,7226.0
Toyota,Blue,49085.0,3.0,6288.0
Honda,Blue,60286.0,4.0,8528.0
Toyota,White,33047.0,,10403.0
Toyota,White,61087.0,4.0,6500.0
Honda,Red,89407.0,4.0,3419.0
Toyota,White,145899.0,4.0,5125.0
Toyota,White,58269.0,4.0,7418.0
Toyota,White,144722.0,4.0,3287.0
Toyota,White,33288.0,4.0,8636.0
Nissan,White,213502.0,,3459.0
Nissan,White,211445.0,4.0,3346.0
Nissan,White,54820.0,,2795.0
Toyota,Green,65483.0,4.0,2293.0
Honda,Blue,57364.0,4.0,5378.0
Toyota,White,37243.0,4.0,9132.0
Toyota,Green,63845.0,4.0,3464.0
Toyota,White,60794.0,4.0,5011.0
Nissan,White,205579.0,4.0,7035.0
Toyota,White,56271.0,4.0,6714.0
Honda,Blue,57250.0,4.0,5096.0
Toyota,White,143781.0,4.0,3963.0
Toyota,White,32742.0,4.0,10594.0
Toyota,White,65007.0,4.0,3913.0
Toyota,White,58242.0,4.0,8633.0
BMW,Black,9432.0,5.0,7513.0
Toyota,Blue,65452.0,3.0,7586.0
Honda,White,58114.0,4.0,6856.0
Toyota,Green,58118.0,4.0,4345.0
Toyota,White,33956.0,4.0,9678.0
,White,210783.0,,5267.0
Honda,White,61914.0,4.0,7537.0
Toyota,Green,64370.0,,4402.0
Nissan,White,57800.0,4.0,3273.0
Nissan,White,59191.0,4.0,6058.0
Toyota,White,68765.0,4.0,7066.0
Toyota,Blue,53635.0,3.0,7581.0
Toyota,White,149568.0,4.0,4151.0
Honda,White,58302.0,4.0,8014.0
Honda,Red,83492.0,4.0,6058.0
Honda,White,88327.0,4.0,5784.0
BMW,Black,19280.0,5.0,21292.0
Honda,Blue,52246.0,4.0,5153.0
Toyota,White,57757.0,4.0,
Nissan,White,211291.0,4.0,4144.0
Honda,White,59320.0,4.0,7615.0
BMW,,,,22212.0
Honda,Red,85332.0,4.0,4809.0
Toyota,White,63970.0,4.0,4510.0
Honda,White,60305.0,4.0,8437.0
Toyota,White,66530.0,4.0,7172.0
Toyota,White,66724.0,4.0,1508.0
Toyota,White,156336.0,4.0,3609.0
Toyota,White,44582.0,4.0,2675.0
Nissan,White,214319.0,4.0,2385.0
Toyota,White,54880.0,4.0,8073.0
Toyota,White,150555.0,4.0,4151.0
Honda,Blue,68948.0,4.0,6420.0
Toyota,White,153562.0,4.0,5818.0
Honda,Red,59674.0,4.0,5927.0
Toyota,White,150126.0,4.0,2574.0
Toyota,White,58345.0,4.0,8232.0
Toyota,Green,58653.0,4.0,5044.0
Toyota,Blue,55040.0,3.0,5642.0
Honda,White,56308.0,4.0,7298.0
Honda,Red,83729.0,4.0,7937.0
Toyota,White,149834.0,4.0,3164.0
Honda,Blue,,4.0,7603.0
,Red,85799.0,4.0,6793.0
Toyota,Green,54406.0,4.0,3868.0
Toyota,Green,58400.0,4.0,4453.0
Toyota,White,25164.0,4.0,9152.0
BMW,Black,8285.0,5.0,23129.0
Toyota,Blue,63972.0,3.0,7030.0
Toyota,Blue,67416.0,3.0,6060.0
Honda,Blue,63777.0,4.0,5498.0
Honda,Red,81557.0,4.0,6227.0
Toyota,White,66819.0,4.0,6896.0
BMW,Black,15351.0,5.0,22001.0
Toyota,Green,49100.0,4.0,6065.0
,White,68982.0,3.0,6374.0
Toyota,White,67784.0,4.0,8161.0
Nissan,White,217611.0,4.0,5295.0
Toyota,White,29430.0,4.0,5818.0
Toyota,Blue,62339.0,4.0,7069.0
Nissan,White,206916.0,4.0,4263.0
Honda,White,60770.0,4.0,6346.0
Honda,Blue,,4.0,6653.0
Honda,Red,83289.0,4.0,3511.0
Toyota,Blue,56306.0,3.0,6354.0
Toyota,White,156451.0,4.0,4629.0
Honda,Blue,67014.0,4.0,6078.0
Toyota,White,58700.0,4.0,5442.0
Toyota,White,151963.0,4.0,2788.0
Toyota,,59162.0,4.0,8536.0
BMW,Black,4152.0,5.0,21794.0
Toyota,White,21427.0,4.0,9234.0
Toyota,White,,4.0,5169.0
Toyota,White,51149.0,4.0,5473.0
Toyota,White,31085.0,4.0,9662.0
Honda,Red,86552.0,4.0,6098.0
Toyota,White,146268.0,4.0,3720.0
Toyota,Blue,48621.0,4.0,8682.0
Nissan,White,215399.0,4.0,6571.0
Toyota,Blue,61434.0,3.0,8293.0
Honda,White,55995.0,4.0,7083.0
Honda,Red,91757.0,4.0,4468.0
Honda,Red,99682.0,4.0,5574.0
Toyota,Blue,60106.0,3.0,5386.0
Toyota,White,56642.0,4.0,8777.0
Honda,Blue,64603.0,4.0,
Toyota,White,28782.0,4.0,10823.0
Toyota,White,151240.0,4.0,4114.0
Honda,Red,86460.0,4.0,2374.0
Honda,White,,4.0,8138.0
Toyota,White,65051.0,4.0,8966.0
Honda,Blue,61801.0,4.0,6650.0
Toyota,White,146415.0,4.0,2667.0
Toyota,White,157835.0,4.0,4924.0
Toyota,White,34186.0,4.0,
Toyota,White,152767.0,4.0,4331.0
Toyota,,63973.0,4.0,6965.0
Toyota,Blue,64411.0,,8250.0
BMW,Black,4357.0,5.0,8213.0
Honda,Blue,46320.0,4.0,6364.0
Toyota,,63006.0,4.0,3211.0
Toyota,Blue,59558.0,3.0,7423.0
,White,59750.0,4.0,5665.0
Toyota,White,66331.0,4.0,6404.0
Honda,White,61720.0,4.0,7597.0
BMW,,4358.0,5.0,20727.0
Toyota,White,150571.0,4.0,4725.0
Toyota,White,63092.0,4.0,6777.0
Toyota,Green,64894.0,4.0,4309.0
Toyota,Blue,55805.0,3.0,6462.0
Nissan,,215410.0,4.0,4238.0
Honda,Blue,65069.0,4.0,8267.0
Toyota,Green,47023.0,4.0,4049.0
Honda,,86801.0,4.0,3449.0
Toyota,White,153380.0,4.0,3772.0
Toyota,Blue,57740.0,3.0,7547.0
Honda,White,60270.0,4.0,7022.0
Toyota,Red,86570.0,4.0,4545.0
Nissan,White,224900.0,4.0,3066.0
Toyota,Green,58320.0,4.0,5116.0
Toyota,White,59776.0,4.0,10859.0
Honda,Red,83593.0,4.0,
Toyota,White,56329.0,4.0,7316.0
Toyota,White,27131.0,4.0,8645.0
BMW,Black,17048.0,5.0,22775.0
Toyota,,67910.0,3.0,7078.0
Honda,Red,85300.0,4.0,3706.0
Toyota,Green,57138.0,4.0,5636.0
Toyota,White,39804.0,4.0,10783.0
BMW,Black,13332.0,4.0,21507.0
Honda,Blue,59798.0,4.0,6649.0
Honda,White,58267.0,,7174.0
Toyota,White,204371.0,4.0,4376.0
Toyota,White,30499.0,4.0,10097.0
Toyota,,70672.0,4.0,3966.0
,Blue,64121.0,4.0,6667.0
Toyota,White,156892.0,4.0,3841.0
Toyota,Green,57911.0,4.0,4230.0
Toyota,Green,65673.0,4.0,5218.0
Toyota,Green,70782.0,4.0,7944.0
Nissan,White,216028.0,4.0,2641.0
Honda,Red,84730.0,,7021.0
BMW,Black,12729.0,5.0,21374.0
Toyota,,142003.0,4.0,3846.0
Toyota,White,29303.0,4.0,8468.0
Toyota,Blue,64108.0,4.0,6544.0
Honda,White,52280.0,4.0,5672.0
Toyota,White,156907.0,4.0,4715.0
Nissan,White,,4.0,2209.0
Toyota,Black,0.0,5.0,20768.0
Toyota,White,34909.0,4.0,10213.0
Toyota,Blue,69211.0,3.0,6151.0
Honda,Blue,56149.0,4.0,6885.0
Toyota,White,33541.0,4.0,8947.0
Toyota,White,36963.0,4.0,9901.0
Toyota,,86820.0,4.0,5118.0
Toyota,White,59388.0,4.0,7925.0
Nissan,White,212767.0,4.0,2998.0
BMW,Black,9197.0,5.0,21060.0
Honda,White,60528.0,4.0,7195.0
Toyota,White,62591.0,4.0,7383.0
Toyota,White,153136.0,4.0,2539.0
Honda,Red,87419.0,4.0,6413.0
Honda,White,64971.0,4.0,8208.0
Toyota,White,30785.0,4.0,9002.0
Toyota,Green,65445.0,,3171.0
BMW,Black,16043.0,5.0,22015.0
Toyota,White,37125.0,4.0,8421.0
Honda,Blue,,4.0,4951.0
Toyota,White,217608.0,4.0,7737.0
Toyota,White,62215.0,4.0,6686.0
,White,36945.0,4.0,6962.0
Honda,White,63982.0,4.0,7367.0
,Blue,68853.0,4.0,6259.0
Toyota,White,51944.0,4.0,6911.0
BMW,Black,14822.0,5.0,22364.0
Toyota,Blue,58284.0,4.0,7962.0
BMW,Black,7420.0,4.0,21129.0
Nissan,White,212469.0,4.0,3512.0
Honda,White,65252.0,4.0,7999.0
Honda,Blue,59295.0,4.0,6929.0
Honda,White,59085.0,4.0,7149.0
Honda,,,4.0,
Nissan,White,212711.0,4.0,2598.0
Honda,White,94520.0,,5867.0
Toyota,Blue,69339.0,3.0,5093.0
,White,149496.0,4.0,4276.0
Honda,Red,,4.0,4235.0
Nissan,White,,4.0,4593.0
Honda,Red,87614.0,,5186.0
Toyota,White,59343.0,4.0,10680.0
Nissan,White,209784.0,4.0,3852.0
Toyota,White,141963.0,4.0,7095.0
Toyota,White,35458.0,4.0,
Toyota,White,136883.0,4.0,4597.0
Honda,Blue,55548.0,4.0,
Honda,Blue,58940.0,4.0,7765.0
Toyota,White,152366.0,4.0,3473.0
Nissan,White,212353.0,4.0,2828.0
Toyota,White,145676.0,,4055.0
Toyota,White,152584.0,4.0,4709.0
Toyota,Red,81727.0,4.0,3111.0
Honda,Blue,69031.0,4.0,7548.0
Toyota,Green,59265.0,4.0,4984.0
Toyota,White,64627.0,4.0,
Toyota,Green,65817.0,4.0,
,Black,11474.0,5.0,22470.0
Toyota,Green,54285.0,4.0,5059.0
Toyota,White,52375.0,4.0,8584.0
Toyota,Green,62341.0,4.0,4076.0
BMW,White,16127.0,5.0,21350.0
,White,23058.0,4.0,10471.0
Toyota,White,59110.0,4.0,8489.0
Toyota,,56820.0,4.0,7653.0
BMW,Black,2810.0,5.0,8343.0
Toyota,White,33987.0,4.0,8263.0
Toyota,Green,60805.0,4.0,8457.0
Toyota,Green,55933.0,4.0,3445.0
Honda,White,50793.0,4.0,7815.0
Honda,White,61933.0,4.0,6225.0
,White,61650.0,4.0,8186.0
Nissan,White,210492.0,4.0,5281.0
Toyota,White,153821.0,4.0,3502.0
,Blue,60114.0,4.0,7783.0
Toyota,,,4.0,9030.0
,Black,14357.0,5.0,21451.0
Toyota,White,58775.0,4.0,7720.0
Honda,Blue,59705.0,,6419.0
,White,24218.0,4.0,
BMW,White,9263.0,4.0,23043.0
Honda,White,66241.0,4.0,5944.0
Honda,Red,90060.0,4.0,3933.0
Honda,White,55407.0,4.0,7455.0
Toyota,White,58607.0,4.0,10201.0
Honda,Blue,51812.0,4.0,7549.0
Honda,Red,85598.0,4.0,5176.0
Toyota,Blue,69200.0,4.0,8835.0
Toyota,White,28378.0,4.0,11026.0
Toyota,Green,61488.0,4.0,5288.0
Toyota,White,,4.0,9571.0
Toyota,White,61382.0,,8638.0
BMW,Black,5847.0,5.0,21817.0
Honda,White,59947.0,4.0,9462.0
Honda,Red,87095.0,4.0,6795.0
Toyota,White,26318.0,4.0,10468.0
Toyota,,145839.0,4.0,3542.0
Toyota,White,48837.0,4.0,7971.0
BMW,Black,,5.0,23559.0
Nissan,White,214581.0,4.0,4955.0
Toyota,Blue,49949.0,3.0,7536.0
BMW,Black,4905.0,5.0,22208.0
Toyota,Blue,58839.0,4.0,8070.0
Toyota,Green,60136.0,,5134.0
Nissan,White,215552.0,4.0,4603.0
BMW,Black,6034.0,5.0,7585.0
BMW,White,7906.0,5.0,21780.0
Toyota,White,213301.0,4.0,4493.0
Toyota,White,25130.0,4.0,10789.0
Toyota,Black,5749.0,5.0,22774.0
Honda,White,53787.0,4.0,6445.0
Toyota,White,74942.0,4.0,6775.0
Toyota,Black,21538.0,5.0,22533.0
Honda,White,66749.0,4.0,8613.0
Toyota,White,57718.0,4.0,7067.0
Honda,Red,81894.0,4.0,7263.0
Nissan,White,214960.0,4.0,4484.0
Toyota,White,61814.0,4.0,10301.0
BMW,Black,14584.0,5.0,22830.0
Toyota,Blue,59372.0,3.0,6727.0
Nissan,White,206911.0,4.0,2971.0
Toyota,Blue,63598.0,4.0,5364.0
,White,25569.0,4.0,10951.0
Toyota,Blue,62012.0,4.0,6997.0
Toyota,White,67112.0,4.0,
Toyota,Blue,73204.0,3.0,6517.0
Honda,Blue,60173.0,,8802.0
Toyota,White,64369.0,4.0,6491.0
Nissan,White,223488.0,,6300.0
Toyota,Blue,,3.0,6691.0
BMW,,7890.0,5.0,21545.0
Honda,White,59267.0,4.0,7632.0
BMW,Black,14167.0,5.0,20601.0
Toyota,White,55951.0,4.0,6581.0
Toyota,White,143772.0,4.0,4956.0
Toyota,White,55213.0,4.0,2798.0
Toyota,Green,59455.0,4.0,4374.0
Toyota,White,40560.0,4.0,10056.0
Toyota,Green,59242.0,4.0,2079.0
Honda,White,,4.0,7590.0
Toyota,Green,60129.0,4.0,5941.0
BMW,Black,57644.0,,19575.0
Toyota,White,61232.0,4.0,6541.0
Toyota,White,151504.0,4.0,5370.0
Toyota,Blue,55215.0,3.0,6986.0
Toyota,White,208419.0,4.0,7638.0
Toyota,Blue,53154.0,3.0,
Toyota,White,148897.0,4.0,4048.0
Nissan,White,219839.0,4.0,2743.0
Honda,White,62805.0,4.0,7799.0
BMW,Black,8966.0,5.0,21767.0
Toyota,Green,55486.0,,9668.0
Toyota,White,,4.0,7082.0
Honda,Red,93383.0,4.0,4939.0
Toyota,Blue,65057.0,4.0,6765.0
Honda,Blue,61068.0,4.0,7627.0
Toyota,Green,61150.0,4.0,5178.0
Toyota,,59077.0,4.0,9250.0
BMW,Black,16872.0,5.0,21882.0
Toyota,White,54804.0,4.0,6787.0
Toyota,Blue,62805.0,3.0,6397.0
Honda,White,,4.0,6846.0
Toyota,White,27489.0,4.0,8820.0
Honda,White,65404.0,,6713.0
Honda,,58043.0,4.0,7263.0
Toyota,Blue,53846.0,3.0,8707.0
BMW,Black,14591.0,5.0,24125.0
,Blue,54264.0,3.0,5909.0
BMW,Black,16276.0,4.0,5067.0
,White,60315.0,4.0,3933.0
Toyota,Blue,62578.0,3.0,8413.0
Toyota,Green,61875.0,4.0,4161.0
Honda,Red,90336.0,4.0,4034.0
Toyota,Blue,58545.0,3.0,6958.0
Toyota,Blue,57708.0,3.0,8443.0
Toyota,Blue,63313.0,3.0,4923.0
Nissan,White,209649.0,,2398.0
Honda,Red,91856.0,4.0,5802.0
Toyota,White,65099.0,4.0,9202.0
Toyota,White,28487.0,4.0,9297.0
Toyota,,89019.0,4.0,4613.0
Toyota,Blue,58506.0,3.0,6918.0
Toyota,Blue,60479.0,4.0,7677.0
Nissan,White,213317.0,4.0,3774.0
Toyota,Blue,66764.0,3.0,5924.0
Toyota,Green,57777.0,4.0,4430.0
Toyota,White,60348.0,4.0,7244.0
Toyota,White,58634.0,4.0,7283.0
Toyota,White,61708.0,4.0,9207.0
Toyota,White,150482.0,4.0,5183.0
BMW,Black,66499.0,5.0,22243.0
Toyota,White,64013.0,4.0,7769.0
Honda,Red,95648.0,4.0,7083.0
Toyota,White,35841.0,4.0,9798.0
Honda,White,61105.0,4.0,
Toyota,White,64021.0,4.0,6767.0
Toyota,White,53929.0,4.0,7308.0
BMW,Black,12967.0,5.0,23070.0
Honda,Blue,64836.0,4.0,8267.0
Honda,White,55689.0,4.0,8512.0
Toyota,White,,4.0,5945.0
